298,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.931,East Power,ICE
299,5/7/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.55,East Power,ICE
300,5/7/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.6,East Power,ICE
301,5/7/2021,P,PJM,On,6/1/2021,6/30/2021,18,32.45,East Power,ICE
302,5/7/2021,P,PJM,On,6/1/2021,6/30/2021,(50),32.5,East Power,ICAP
303,5/7/2021,P,PJM,On,6/1/2021,6/30/2021,5,32.5,East Power,ICE
304,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.937,East Power,ICE
305,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.931,East Power,ICE
306,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.937,East Power,ICE
307,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.931,East Power,ICE
308,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.943,East Power,ICE
309,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.95,East Power,ICE
310,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.975,East Power,ICE
311,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.971,East Power,ICE
312,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.964,East Power,ICE
313,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.969,East Power,ICE
314,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.968,East Power,ICE
315,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.693,East Power,ICE
316,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.957,East Power,ICE
317,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.952,East Power,ICE
318,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.95,East Power,ICE
319,5/7/2021,P,PJM,On,6/1/2021,6/30/2021,4,32.45,East Power,ICE
320,5/7/2021,P,PJM,On,6/1/2021,6/30/2021,(2),32.55,East Power,ICE
321,5/7/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.65,East Power,ICE
322,5/7/2021,NG,HH,N/A,6/1/2021,6/30/2021,2,2.961,East Power,ICE
323,5/7/2021,NG,HH,On,6/1/2021,6/30/2021,(30),2.937,East Power,ICE
324,5/10/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.93,East Power,ICE
325,5/10/2021,P,PJM,On,6/1/2021,6/30/2021,3,32.25,East Power,ICE
326,5/10/2021,P,PJM,On,6/1/2021,6/30/2021,(2),32.4,East Power,ICE
327,5/10/2021,P,PJM,On,6/1/2021,6/30/2021,1,32.4,East Power,ICE
328,5/10/2021,P,PJM,On,6/1/2021,6/30/2021,1,32.35,East Power,ICE
329,5/10/2021,P,PJM,On,6/1/2021,6/30/2021,(5),32.45,East Power,ICAP
330,5/10/2021,P,PJM,On,6/1/2021,6/30/2021,5,32.4,East Power,ICE
331,5/10/2021,P,PJM,On,6/1/2021,6/30/2021,1,32.25,East Power,ICE
332,5/10/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.3,East Power,ICE
333,5/10/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.35,East Power,ICE
334,5/10/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.919,East Power,ICE
335,5/10/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.924,East Power,ICE
336,5/10/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.926,East Power,ICE
337,5/10/2021,P,PJM,On,6/1/2021,6/30/2021,1,32.2,East Power,ICE
338,5/10/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.918,East Power,ICE
339,5/10/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.922,East Power,ICE
340,5/11/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.896,East Power,ICE
341,5/11/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.901,East Power,ICE
342,5/11/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.915,East Power,ICE
343,5/11/2021,P,PJM,On,6/1/2021,6/30/2021,(1),31.95,East Power,ICE
344,5/11/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.905,East Power,ICE
345,5/11/2021,P,PJM,On,6/1/2021,6/30/2021,(1),31.95,East Power,ICE
346,5/11/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.918,East Power,ICE
347,5/11/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.911,East Power,ICE
348,5/11/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.923,East Power,ICE
349,5/11/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.926,East Power,ICE
350,5/11/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32,East Power,ICE
351,5/11/2021,P,PJM,On,6/1/2021,6/30/2021,(4),32,East Power,ICE
352,5/11/2021,P,PJM,On,6/1/2021,6/30/2021,(4),31.95,East Power,ICE
353,5/11/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.05,East Power,ICE
354,5/11/2021,P,PJM,On,6/1/2021,6/30/2021,(7),32.1,East Power,ICE
355,5/11/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.934,East Power,ICE
356,5/11/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.15,East Power,ICE
357,5/11/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.25,East Power,ICE
358,5/11/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.951,East Power,ICE
359,5/11/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.946,East Power,ICE
360,5/11/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.2,East Power,ICE
361,5/11/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.25,East Power,ICE
362,5/11/2021,NG,HH,N/A,6/1/2021,6/30/2021,11,2.946,East Power,ICE
363,5/11/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.95,East Power,ICE
364,5/11/2021,P,PJM,On,6/1/2021,6/30/2021,1,32.1,East Power,ICE
365,5/11/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.945,East Power,ICE
366,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,4,2.924,East Power,ICE
367,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,1,2.921,East Power,ICE
368,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,1,2.919,East Power,ICE
369,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,3,2.927,East Power,ICE
370,5/12/2021,P,PJM,On,6/1/2021,6/30/2021,1,31.95,East Power,ICE
371,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,(60),2.956,East Power,ICE
372,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.952,East Power,ICE
373,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.95,East Power,ICE
374,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,(3),2.96,East Power,ICE
375,5/12/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.1,East Power,ICE
376,5/12/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.15,East Power,ICE
377,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,3,2.955,East Power,ICE
378,5/12/2021,P,PJM,On,6/1/2021,6/30/2021,(6),32.15,East Power,ICAP
379,5/12/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.2,East Power,ICAP
380,5/12/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.35,East Power,ICAP
381,5/12/2021,P,PJM,On,6/1/2021,6/30/2021,1,32.25,East Power,ICAP
382,5/12/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.4,East Power,ICAP
383,5/12/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.45,East Power,ICAP
384,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.966,East Power,ICE
385,5/12/2021,P,PJM,On,6/1/2021,6/30/2021,1,32.4,East Power,ICAP
386,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.963,East Power,ICE
387,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.969,East Power,ICE
388,5/12/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.5,East Power,ICAP
389,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.976,East Power,ICE
390,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.971,East Power,ICE
391,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.975,East Power,ICE
392,5/12/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.972,East Power,ICE
393,5/13/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.964,East Power,ICE
394,5/13/2021,P,PJM,On,6/1/2021,6/30/2021,2,32.3,East Power,ICE
395,5/13/2021,P,PJM,On,6/1/2021,6/30/2021,1,32.1,East Power,ICE
396,5/13/2021,P,PJM,On,6/1/2021,6/30/2021,5,32,East Power,ICE
397,5/13/2021,P,PJM,On,6/1/2021,6/30/2021,(5),32.05,East Power,ICE
398,5/13/2021,P,PJM,On,6/1/2021,6/30/2021,1,32,East Power,ICE
399,5/13/2021,P,PJM,On,6/1/2021,6/30/2021,3,31.95,East Power,ICE
400,5/13/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.983,East Power,ICE
401,5/13/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.977,East Power,ICE
402,5/13/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.964,East Power,ICE
403,5/13/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.97,East Power,ICE
404,5/13/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.961,East Power,ICE
405,5/13/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.97,East Power,ICE
406,5/13/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.961,East Power,ICE
407,5/13/2021,P,PJM,On,6/1/2021,6/30/2021,(4),32.1,East Power,ICE
408,5/13/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.971,East Power,ICE
409,5/13/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.961,East Power,ICE
410,5/13/2021,P,PJM,On,6/1/2021,6/30/2021,2,32,East Power,ICE
411,5/13/2021,P,PJM,On,7/1/2021,8/31/2021,(1),37.15,East Power,ICE
412,5/13/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.966,East Power,ICE
413,5/13/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.967,East Power,ICE
414,5/14/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.997,East Power,ICE
415,5/14/2021,NG,HH,N/A,6/1/2021,6/30/2021,(1),2.993,East Power,ICE
416,5/14/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.991,East Power,ICE
417,5/14/2021,NG,HH,N/A,6/1/2021,6/30/2021,2,2.99,East Power,ICE
418,5/14/2021,NG,HH,N/A,6/1/2021,6/30/2021,(1),2.992,East Power,ICE
419,5/14/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.986,East Power,ICE
420,5/14/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.987,East Power,ICE
421,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.6,East Power,ICE
422,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.65,East Power,ICE
423,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.75,East Power,ICE
424,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,(5),32.8,East Power,ICE
425,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,2,32.8,East Power,ICE
426,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.9,East Power,ICE
427,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,1,32.85,East Power,ICE
428,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,3,32.8,East Power,ICE
429,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.9,East Power,ICE
430,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,2,32.7,East Power,ICE
431,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,(5),32.65,East Power,ICE
432,5/14/2021,P,PJM,On,7/1/2021,7/31/2021,5,38.9,East Power,ICE
433,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,5,32.6,East Power,ICAP
434,5/14/2021,P,PJM,On,7/1/2021,7/31/2021,(5),38.9,East Power,ICAP
435,5/14/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.953,East Power,ICE
436,5/14/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.95,East Power,ICE
437,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,2,32.45,East Power,ICE
438,5/14/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.96,East Power,ICE
439,5/14/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.957,East Power,ICE
440,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.5,East Power,ICE
441,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,(3),32.6,East Power,ICE
442,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,2,32.75,East Power,ICE
443,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,(2),32.75,East Power,ICE
444,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,(2),32.8,East Power,ICE
445,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,(5),32.85,East Power,ICE
446,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,5,32.8,East Power,ICE
447,5/14/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.966,East Power,ICE
448,5/14/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.961,East Power,ICE
449,5/14/2021,P,PJM,On,6/1/2021,6/30/2021,(3),32.85,East Power,ICE
450,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,60,3.04,East Power,ICE
451,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,60,3.042,East Power,ICE
452,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,2,3.035,East Power,ICE
453,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,(1),3.039,East Power,ICE
454,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,(1),3.041,East Power,ICE
455,5/17/2021,P,PJM,On,6/1/2021,6/30/2021,6,33.75,East Power,ICE
456,5/17/2021,P,PJM,On,6/1/2021,6/30/2021,(1),33.8,East Power,ICE
457,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,(2),3.044,East Power,ICE
458,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,(1),3.06,East Power,ICE
459,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,3.072,East Power,ICE
460,5/17/2021,P,PJM,On,6/1/2021,6/30/2021,1,33.7,East Power,ICE
461,5/17/2021,P,PJM,On,6/1/2021,6/30/2021,(1),33.9,East Power,ICE
462,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),3.092,East Power,ICE
463,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,60,3.103,East Power,ICE
464,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,3.108,East Power,ICE
465,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,3.114,East Power,ICE
466,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,3.106,East Power,ICE
467,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),3.113,East Power,ICE
468,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,3.123,East Power,ICE
469,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,3.108,East Power,ICE
470,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),3.1,East Power,ICE
471,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),3.13,East Power,ICE
472,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,14,3.132,East Power,ICE
473,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,(4),3.132,East Power,ICE
474,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,4,3.127,East Power,ICE
475,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,(5),3.135,East Power,ICE
476,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),3.114,East Power,ICE
477,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,4,3.138,East Power,ICE
478,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,2,3.137,East Power,ICE
479,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,10,3.136,East Power,ICE
480,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,10,3.133,East Power,ICE
481,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,15,3.135,East Power,ICE
482,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,5,3.139,East Power,ICE
483,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,(1),3.138,East Power,ICE
484,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,1,3.136,East Power,ICE
485,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,(4),3.135,East Power,ICE
486,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,5,3.132,East Power,ICE
487,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,5,3.128,East Power,ICE
488,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,5,3.123,East Power,ICE
489,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,5,3.117,East Power,ICE
490,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,3.11,East Power,ICE
491,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,40,3.105,East Power,ICE
492,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,5,3.103,East Power,ICE
493,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,5,3.101,East Power,ICE
494,5/17/2021,NG,HH,N/A,6/1/2021,6/30/2021,5,3.094,East Power,ICE
495,5/18/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),3.098,East Power,ICE
496,5/18/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),3.09,East Power,ICE
497,5/18/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),3.086,East Power,ICE
498,5/18/2021,NG,HH,N/A,6/1/2021,6/30/2021,60,3.085,East Power,ICE
499,5/18/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),3.077,East Power,ICE
500,5/18/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),3.079,East Power,ICE
501,5/18/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),3.068,East Power,ICE
502,5/18/2021,P,PJM,On,6/1/2021,6/30/2021,(15),32.85,East Power,ICE
503,5/18/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),3.037,East Power,ICE
504,5/18/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.75,East Power,ICE
505,5/18/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),3.025,East Power,ICE
506,5/18/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.8,East Power,ICE
507,5/18/2021,NG,HH,N/A,6/1/2021,6/30/2021,2,3.02,East Power,ICE
508,5/18/2021,P,PJM,On,6/1/2021,6/30/2021,(5),32.9,East Power,ICE
509,5/18/2021,P,PJM,On,6/1/2021,6/30/2021,1,32.85,East Power,ICE
510,5/18/2021,P,PJM,On,6/1/2021,6/30/2021,1,32.8,East Power,ICE
511,5/18/2021,P,PJM,On,6/1/2021,6/30/2021,3,32.75,East Power,ICE
512,5/18/2021,P,PJM,On,6/1/2021,6/30/2021,3,32.7,East Power,ICE
513,5/18/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,3.02,East Power,ICE
514,5/18/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),3.008,East Power,ICE
515,5/18/2021,P,PJM,On,6/1/2021,6/30/2021,1,32.65,East Power,ICE
516,5/18/2021,P,PJM,On,6/1/2021,6/30/2021,1,32.6,East Power,ICE
517,5/19/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.968,East Power,ICE
518,5/19/2021,P,PJM,On,6/1/2021,6/30/2021,7,32.25,East Power,ICE
519,5/19/2021,P,PJM,On,6/1/2021,6/30/2021,53,32.2,East Power,ICAP
520,5/19/2021,P,PJM,On,6/1/2021,6/30/2021,(13),32.25,East Power,ICE
521,5/19/2021,P,PJM,On,6/1/2021,6/30/2021,(9),32.35,East Power,ICE
522,5/19/2021,P,PJM,On,6/1/2021,6/30/2021,(10),32.2,East Power,ICE
523,5/19/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.962,East Power,ICE
524,5/19/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.952,East Power,ICE
525,5/19/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.968,East Power,ICE
526,5/19/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.3,East Power,ICE
527,5/19/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.973,East Power,ICE
528,5/19/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.35,East Power,ICE
529,5/19/2021,P,PJM,On,6/1/2021,6/30/2021,(13),32.4,East Power,ICE
530,5/19/2021,P,PJM,On,6/1/2021,6/30/2021,(2),32.45,East Power,ICE
531,5/19/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.5,East Power,ICE
532,5/19/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.968,East Power,ICE
533,5/19/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.964,East Power,ICE
534,5/19/2021,NG,HH,N/A,6/1/2021,6/30/2021,60,2.963,East Power,ICE
535,5/19/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.96,East Power,ICE
536,5/20/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.951,East Power,ICE
537,5/20/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.944,East Power,ICE
538,5/20/2021,P,PJM,On,6/1/2021,6/30/2021,6,32.75,East Power,ICE
539,5/20/2021,P,PJM,On,6/1/2021,6/30/2021,(1),32.75,East Power,ICE
540,5/20/2021,P,PJM,On,6/1/2021,6/30/2021,1,32.6,East Power,ICE
541,5/20/2021,P,PJM,On,6/1/2021,6/30/2021,2,32.5,East Power,ICE
542,5/20/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.935,East Power,ICE
543,5/20/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.923,East Power,ICE
544,5/20/2021,NG,HH,N/A,6/1/2021,6/30/2021,(60),2.943,East Power,ICE
545,5/20/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.947,East Power,ICE
546,5/20/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.942,East Power,ICE
547,5/21/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.95,East Power,ICE
548,5/21/2021,NG,HH,N/A,6/1/2021,6/30/2021,(4),2.909,East Power,ICE
549,5/21/2021,NG,HH,N/A,6/1/2021,6/30/2021,(4),2.908,East Power,ICE
550,5/21/2021,NG,HH,N/A,6/1/2021,6/30/2021,(4),2.91,East Power,ICE
551,5/21/2021,NG,HH,N/A,6/1/2021,6/30/2021,4,2.907,East Power,ICE
552,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,(30),2.835,East Power,ICE
553,5/24/2021,NG,HH,N/A,7/1/2021,7/31/2021,(31),2.9,East Power,ICE
554,5/24/2021,NG,HH,N/A,7/1/2021,7/31/2021,(31),2.915,East Power,ICE
555,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,(1),2.854,East Power,ICE
556,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,(1),2.855,East Power,ICE
557,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,(1),2.856,East Power,ICE
558,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,(1),2.857,East Power,ICE
559,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,(1),2.858,East Power,ICE
560,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,1,2.852,East Power,ICE
561,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,2,2.85,East Power,ICE
562,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,1,2.847,East Power,ICE
563,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,1,2.84,East Power,ICE
564,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,1,2.836,East Power,ICE
565,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,5,2.835,East Power,ICE
566,5/24/2021,P,PJM,On,6/1/2021,6/30/2021,10,29.75,East Power,ICE
567,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,5,2.832,East Power,ICE
568,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.832,East Power,ICE
569,5/24/2021,NG,HH,N/A,7/1/2021,7/31/2021,31,2.9,East Power,ICE
570,5/24/2021,P,PJM,On,6/1/2021,6/30/2021,5,29.8,East Power,ICE
571,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.851,East Power,ICE
572,5/24/2021,NG,HH,N/A,7/1/2021,7/31/2021,(31),2.915,East Power,ICE
573,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.855,East Power,ICE
574,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,(5),2.863,East Power,ICE
575,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.867,East Power,ICE
576,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,60,2.87,East Power,ICE
577,5/24/2021,NG,HH,N/A,7/1/2021,7/31/2021,(31),2.93,East Power,ICE
578,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,30,2.876,East Power,ICE
579,5/24/2021,P,PJM,On,6/1/2021,6/30/2021,(4),30.15,East Power,ICE
580,5/24/2021,P,PJM,On,6/1/2021,6/30/2021,(1),30.1,East Power,ICE
581,5/24/2021,P,PJM,On,6/1/2021,6/30/2021,(1),30.25,East Power,ICE
582,5/24/2021,P,PJM,On,7/1/2021,8/31/2021,(5),36.75,East Power,ICAP
583,5/24/2021,P,PJM,On,7/1/2021,8/31/2021,(1),36.75,East Power,ICE
584,5/24/2021,NG,HH,N/A,7/1/2021,7/31/2021,(31),2.946,East Power,ICE
585,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,(5),2.88,East Power,ICE
586,5/24/2021,P,PJM,On,6/1/2021,6/30/2021,(1),30.4,East Power,ICE
587,5/24/2021,NG,HH,N/A,6/1/2021,6/30/2021,120,2.886,East Power,ICE
588,5/24/2021,P,PJM,On,6/1/2021,6/30/2021,(1),30.45,East Power,ICE
589,5/24/2021,P,PJM,On,6/1/2021,6/30/2021,(1),30.5,East Power,ICE
590,5/24/2021,P,PJM,On,6/1/2021,6/30/2021,(1),30.55,East Power,ICE
591,5/24/2021,P,PJM,On,6/1/2021,6/30/2021,(1),30.6,East Power,ICE
592,5/24/2021,P,PJM,On,6/1/2021,6/30/2021,(2),30.65,East Power,ICE
593,5/24/2021,NG,HH,N/A,10/1/2021,10/31/2021,(31),2.99,East Power,ICE
594,5/24/2021,NG,HH,N/A,7/1/2021,7/31/2021,(31),2.95,East Power,ICE
595,5/24/2021,P,PJM,On,6/1/2021,6/30/2021,(1),30.7,East Power,ICE
596,5/24/2021,P,PJM,On,6/1/2021,6/30/2021,(1),30.8,East Power,ICE
